Subproducto,"Institución",Producto,Moneda,"Valor Vivienda",Aforo,Plazo,"Ingresos Requeridos","Tasa de Interés","Tipo de Tasa",CAT,"CAT Incluye IVA",Pago,"Frecuencia de Pago",Avaluo,"Comisión por Apertura","Gastos Notariales","Desembolso Inicial"
144,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1500000,95.0,120,36907.5,11.25,Variable,13.5,0,18453.75,Mensual,4000.0,17812.5,30000.0,126812.5
145,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1600000,95.0,120,39368.0,11.25,Variable,13.5,0,19684.0,Mensual,4000.0,19000.0,32000.0,135000.0
146,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1700000,95.0,120,41828.5,11.25,Variable,13.5,0,20914.25,Mensual,4000.0,20187.5,34000.0,143187.5
147,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1800000,95.0,120,44289.0,11.25,Variable,13.5,0,22144.5,Mensual,4000.0,21375.0,36000.0,151375.0
148,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1900000,95.0,120,46749.5,11.25,Variable,13.5,0,23374.75,Mensual,4000.0,22562.5,38000.0,159562.5
149,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,2000000,95.0,120,49210.0,11.25,Variable,13.5,0,24605.0,Mensual,4000.0,23750.0,40000.0,167750.0
150,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,2500000,95.0,120,61512.5,11.25,Variable,13.5,0,30756.25,Mensual,6700.0,29687.5,50000.0,211387.5
151,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,3000000,95.0,120,73815.0,11.25,Variable,13.5,0,36907.5,Mensual,6700.0,35625.0,60000.0,252325.0
152,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,3500000,95.0,120,86117.5,11.25,Variable,13.5,0,43058.75,Mensual,9600.0,41562.5,70000.0,296162.5
153,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,4000000,95.0,120,98420.0,11.25,Variable,13.5,0,49210.0,Mensual,9600.0,47500.0,80000.0,337100.0
154,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,4500000,95.0,120,110722.5,11.25,Variable,13.5,0,55361.25,Mensual,12300.0,53437.5,90000.0,380737.5
155,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,5000000,95.0,120,123025.0,11.25,Variable,13.5,0,61512.5,Mensual,12300.0,59375.0,100000.0,421675.0
156,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,5500000,95.0,120,135327.5,11.25,Variable,13.5,0,67663.75,Mensual,17200.0,65312.5,110000.0,467512.5
157,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,6000000,95.0,120,147630.0,11.25,Variable,13.5,0,73815.0,Mensual,17200.0,71250.0,120000.0,508450.0
158,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,6500000,95.0,120,159932.5,11.25,Variable,13.5,0,79966.25,Mensual,17200.0,77187.5,130000.0,549387.5
159,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,7000000,95.0,120,172235.0,11.25,Variable,13.5,0,86117.5,Mensual,17200.0,83125.0,140000.0,590325.0
160,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,7500000,95.0,120,184537.5,11.25,Variable,13.5,0,92268.75,Mensual,17200.0,89062.5,150000.0,631262.5
161,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,8000000,95.0,120,196840.0,11.25,Variable,13.5,0,98420.0,Mensual,17200.0,95000.0,160000.0,672200.0
162,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,8500000,95.0,120,209142.5,11.25,Variable,13.5,0,104571.25,Mensual,19800.0,100937.5,170000.0,715737.5
163,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,9000000,95.0,120,221445.0,11.25,Variable,13.5,0,110722.5,Mensual,19800.0,106875.0,180000.0,756675.0
164,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,9500000,95.0,120,233747.5,11.25,Variable,13.5,0,116873.75,Mensual,19800.0,112812.5,190000.0,797612.5
165,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,10000000,95.0,120,246050.0,11.25,Variable,13.5,0,123025.0,Mensual,19800.0,118750.0,200000.0,838550.0
166,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,400000,95.0,180,10000.0,11.25,Variable,13.3,0,3990.0,Mensual,1800.0,4750.0,8000.0,34550.0
167,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,500000,95.0,180,10000.0,11.25,Variable,13.2,0,4987.5,Mensual,1800.0,5937.5,10000.0,42737.5
168,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,600000,95.0,180,11970.0,11.25,Variable,13.2,0,5985.0,Mensual,2500.0,7125.0,12000.0,51625.0
169,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,700000,95.0,180,13965.0,11.25,Variable,13.2,0,6982.5,Mensual,2500.0,8312.5,14000.0,59812.5
170,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,800000,95.0,180,15960.0,11.25,Variable,13.2,0,7980.0,Mensual,2500.0,9500.0,16000.0,68000.0
171,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,900000,95.0,180,17955.0,11.25,Variable,13.2,0,8977.5,Mensual,2500.0,10687.5,18000.0,76187.5
172,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1000000,95.0,180,19950.0,11.25,Variable,13.2,0,9975.0,Mensual,2500.0,11875.0,20000.0,84375.0
173,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1100000,95.0,180,21945.0,11.25,Variable,13.2,0,10972.5,Mensual,4000.0,13062.5,22000.0,94062.5
174,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1200000,95.0,180,23940.0,11.25,Variable,13.2,0,11970.0,Mensual,4000.0,14250.0,24000.0,102250.0
175,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1300000,95.0,180,25935.0,11.25,Variable,13.2,0,12967.5,Mensual,4000.0,15437.5,26000.0,110437.5
176,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1400000,95.0,180,27930.0,11.25,Variable,13.2,0,13965.0,Mensual,4000.0,16625.0,28000.0,118625.0
177,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1500000,95.0,180,29925.0,11.25,Variable,13.2,0,14962.5,Mensual,4000.0,17812.5,30000.0,126812.5
178,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1600000,95.0,180,31920.0,11.25,Variable,13.2,0,15960.0,Mensual,4000.0,19000.0,32000.0,135000.0
179,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1700000,95.0,180,33915.0,11.25,Variable,13.2,0,16957.5,Mensual,4000.0,20187.5,34000.0,143187.5
180,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1800000,95.0,180,35910.0,11.25,Variable,13.2,0,17955.0,Mensual,4000.0,21375.0,36000.0,151375.0
181,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1900000,95.0,180,37905.0,11.25,Variable,13.2,0,18952.5,Mensual,4000.0,22562.5,38000.0,159562.5
182,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,2000000,95.0,180,39900.0,11.25,Variable,13.2,0,19950.0,Mensual,4000.0,23750.0,40000.0,167750.0
183,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,2500000,95.0,180,49875.0,11.25,Variable,13.2,0,24937.5,Mensual,6700.0,29687.5,50000.0,211387.5
184,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,3000000,95.0,180,59850.0,11.25,Variable,13.2,0,29925.0,Mensual,6700.0,35625.0,60000.0,252325.0
185,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,3500000,95.0,180,69825.0,11.25,Variable,13.2,0,34912.5,Mensual,9600.0,41562.5,70000.0,296162.5
186,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,4000000,95.0,180,79800.0,11.25,Variable,13.2,0,39900.0,Mensual,9600.0,47500.0,80000.0,337100.0
187,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,4500000,95.0,180,89775.0,11.25,Variable,13.2,0,44887.5,Mensual,12300.0,53437.5,90000.0,380737.5
188,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,5000000,95.0,180,99750.0,11.25,Variable,13.2,0,49875.0,Mensual,12300.0,59375.0,100000.0,421675.0
189,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,5500000,95.0,180,109725.0,11.25,Variable,13.2,0,54862.5,Mensual,17200.0,65312.5,110000.0,467512.5
190,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,6000000,95.0,180,119700.0,11.25,Variable,13.2,0,59850.0,Mensual,17200.0,71250.0,120000.0,508450.0
191,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,6500000,95.0,180,129675.0,11.25,Variable,13.2,0,64837.5,Mensual,17200.0,77187.5,130000.0,549387.5
192,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,7000000,95.0,180,139650.0,11.25,Variable,13.2,0,69825.0,Mensual,17200.0,83125.0,140000.0,590325.0
193,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,7500000,95.0,180,149625.0,11.25,Variable,13.2,0,74812.5,Mensual,17200.0,89062.5,150000.0,631262.5
194,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,8000000,95.0,180,159600.0,11.25,Variable,13.2,0,79800.0,Mensual,17200.0,95000.0,160000.0,672200.0
195,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,8500000,95.0,180,169575.0,11.25,Variable,13.2,0,84787.5,Mensual,19800.0,100937.5,170000.0,715737.5
196,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,9000000,95.0,180,179550.0,11.25,Variable,13.2,0,89775.0,Mensual,19800.0,106875.0,180000.0,756675.0
197,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,9500000,95.0,180,189525.0,11.25,Variable,13.2,0,94762.5,Mensual,19800.0,112812.5,190000.0,797612.5
198,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,10000000,95.0,180,199500.0,11.25,Variable,13.2,0,99750.0,Mensual,19800.0,118750.0,200000.0,838550.0
199,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,400000,95.0,240,10000.0,11.25,Variable,13.2,0,3686.0,Mensual,1800.0,4750.0,8000.0,34550.0
200,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,500000,95.0,240,10000.0,11.25,Variable,13.1,0,4607.5,Mensual,1800.0,5937.5,10000.0,42737.5
201,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,600000,95.0,240,11058.0,11.25,Variable,13.2,0,5529.0,Mensual,2500.0,7125.0,12000.0,51625.0
202,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,700000,95.0,240,12901.0,11.25,Variable,13.1,0,6450.5,Mensual,2500.0,8312.5,14000.0,59812.5
203,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,800000,95.0,240,14744.0,11.25,Variable,13.1,0,7372.0,Mensual,2500.0,9500.0,16000.0,68000.0
204,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,900000,95.0,240,16587.0,11.25,Variable,13.1,0,8293.5,Mensual,2500.0,10687.5,18000.0,76187.5
205,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1000000,95.0,240,18430.0,11.25,Variable,13.1,0,9215.0,Mensual,2500.0,11875.0,20000.0,84375.0
206,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1100000,95.0,240,20273.0,11.25,Variable,13.1,0,10136.5,Mensual,4000.0,13062.5,22000.0,94062.5
207,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1200000,95.0,240,22116.0,11.25,Variable,13.1,0,11058.0,Mensual,4000.0,14250.0,24000.0,102250.0
208,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1300000,95.0,240,23959.0,11.25,Variable,13.1,0,11979.5,Mensual,4000.0,15437.5,26000.0,110437.5
209,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1400000,95.0,240,25802.0,11.25,Variable,13.1,0,12901.0,Mensual,4000.0,16625.0,28000.0,118625.0
210,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1500000,95.0,240,27645.0,11.25,Variable,13.1,0,13822.5,Mensual,4000.0,17812.5,30000.0,126812.5
211,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1600000,95.0,240,29488.0,11.25,Variable,13.1,0,14744.0,Mensual,4000.0,19000.0,32000.0,135000.0
212,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1700000,95.0,240,31331.0,11.25,Variable,13.1,0,15665.5,Mensual,4000.0,20187.5,34000.0,143187.5
213,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1800000,95.0,240,33174.0,11.25,Variable,13.1,0,16587.0,Mensual,4000.0,21375.0,36000.0,151375.0
214,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,1900000,95.0,240,35017.0,11.25,Variable,13.1,0,17508.5,Mensual,4000.0,22562.5,38000.0,159562.5
215,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,2000000,95.0,240,36860.0,11.25,Variable,13.1,0,18430.0,Mensual,4000.0,23750.0,40000.0,167750.0
216,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,2500000,95.0,240,46075.0,11.25,Variable,13.1,0,23037.5,Mensual,6700.0,29687.5,50000.0,211387.5
217,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,3000000,95.0,240,55290.0,11.25,Variable,13.1,0,27645.0,Mensual,6700.0,35625.0,60000.0,252325.0
218,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,3500000,95.0,240,64505.0,11.25,Variable,13.1,0,32252.5,Mensual,9600.0,41562.5,70000.0,296162.5
219,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,4000000,95.0,240,73720.0,11.25,Variable,13.1,0,36860.0,Mensual,9600.0,47500.0,80000.0,337100.0
220,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,4500000,95.0,240,82935.0,11.25,Variable,13.1,0,41467.5,Mensual,12300.0,53437.5,90000.0,380737.5
221,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,5000000,95.0,240,92150.0,11.25,Variable,13.1,0,46075.0,Mensual,12300.0,59375.0,100000.0,421675.0
222,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,5500000,95.0,240,101365.0,11.25,Variable,13.1,0,50682.5,Mensual,17200.0,65312.5,110000.0,467512.5
223,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,6000000,95.0,240,110580.0,11.25,Variable,13.1,0,55290.0,Mensual,17200.0,71250.0,120000.0,508450.0
224,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,6500000,95.0,240,119795.0,11.25,Variable,13.1,0,59897.5,Mensual,17200.0,77187.5,130000.0,549387.5
225,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,7000000,95.0,240,129010.0,11.25,Variable,13.1,0,64505.0,Mensual,17200.0,83125.0,140000.0,590325.0
226,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,7500000,95.0,240,138225.0,11.25,Variable,13.1,0,69112.5,Mensual,17200.0,89062.5,150000.0,631262.5
227,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,8000000,95.0,240,147440.0,11.25,Variable,13.1,0,73720.0,Mensual,17200.0,95000.0,160000.0,672200.0
228,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,8500000,95.0,240,156655.0,11.25,Variable,13.1,0,78327.5,Mensual,19800.0,100937.5,170000.0,715737.5
229,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,9000000,95.0,240,165870.0,11.25,Variable,13.1,0,82935.0,Mensual,19800.0,106875.0,180000.0,756675.0
230,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,9500000,95.0,240,175085.0,11.25,Variable,13.1,0,87542.5,Mensual,19800.0,112812.5,190000.0,797612.5
231,"Scotiabank Inverlat",CREDIRESIDENCIAL,Pesos,10000000,95.0,240,184300.0,11.25,Variable,13.1,0,92150.0,Mensual,19800.0,118750.0,200000.0,838550.0
232,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,400000,82.0,60,11544.0,9.75,Fija,14.0,0,7504.0,Mensual,1914.0,100.0,2800.0,102914.0
233,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,500000,87.0,60,15121.0,9.75,Fija,13.5,0,9829.0,Mensual,1914.0,200.0,3500.0,103914.0
234,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,600000,90.0,60,18633.0,9.75,Fija,13.3,0,12111.0,Mensual,3074.0,300.0,4200.0,108074.0
235,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,700000,90.0,60,21649.0,9.75,Fija,13.1,0,14072.0,Mensual,3074.0,400.0,4900.0,126074.0
236,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,800000,90.0,60,24665.0,9.75,Fija,13.0,0,16032.0,Mensual,3074.0,500.0,5600.0,144074.0
237,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,900000,90.0,60,27681.0,9.75,Fija,12.9,0,17993.0,Mensual,3074.0,600.0,6300.0,162074.0
238,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,1000000,90.0,60,30697.0,9.75,Fija,12.8,0,19953.0,Mensual,3074.0,700.0,7000.0,180074.0
239,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,1500000,90.0,60,45778.0,9.75,Fija,12.7,0,29756.0,Mensual,5626.0,1200.0,10500.0,272626.0
240,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,2000000,90.0,60,60859.0,9.75,Fija,12.5,0,39559.0,Mensual,5626.0,1700.0,14000.0,362626.0
241,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,2500000,90.0,60,75940.0,9.75,Fija,12.5,0,49361.0,Mensual,8874.0,2200.0,17500.0,455874.0
242,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,3000000,90.0,60,91021.0,9.75,Fija,12.4,0,59164.0,Mensual,8874.0,2700.0,21000.0,545874.0
243,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,3500000,90.0,60,106102.0,9.75,Fija,12.4,0,68966.0,Mensual,12180.0,3150.0,24500.0,638680.0
244,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,4000000,90.0,60,121183.0,9.75,Fija,12.4,0,78769.0,Mensual,12180.0,3600.0,28000.0,728180.0
245,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,4500000,90.0,60,136264.0,9.75,Fija,12.4,0,88572.0,Mensual,14790.0,4050.0,31500.0,820290.0
246,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,5000000,90.0,60,151345.0,9.75,Fija,12.3,0,98374.0,Mensual,14790.0,4500.0,35000.0,909790.0
247,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,5500000,90.0,60,166426.0,9.75,Fija,12.4,0,108177.0,Mensual,20300.0,4950.0,38500.0,1004800.0
248,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,6000000,90.0,60,181507.0,9.75,Fija,12.3,0,117980.0,Mensual,20300.0,5400.0,42000.0,1094300.0
249,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,6500000,90.0,60,196588.0,9.75,Fija,12.3,0,127782.0,Mensual,20300.0,5850.0,45500.0,1183800.0
250,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,7000000,90.0,60,211669.0,9.75,Fija,12.3,0,137585.0,Mensual,20300.0,6300.0,49000.0,1273300.0
251,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,7500000,90.0,60,226750.0,9.75,Fija,12.3,0,147388.0,Mensual,22040.0,6750.0,52500.0,1364540.0
252,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,8000000,90.0,60,241831.0,9.75,Fija,12.3,0,157190.0,Mensual,22040.0,7200.0,56000.0,1454040.0
253,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,8500000,90.0,60,256912.0,9.75,Fija,12.3,0,166993.0,Mensual,22040.0,7650.0,59500.0,1543540.0
254,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,9000000,90.0,60,271993.0,9.75,Fija,12.2,0,176795.0,Mensual,22040.0,8100.0,63000.0,1633040.0
255,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,9500000,90.0,60,287074.0,9.75,Fija,12.2,0,186598.0,Mensual,22040.0,8550.0,66500.0,1722540.0
256,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,10000000,90.0,60,302155.0,9.75,Fija,12.2,0,196401.0,Mensual,22040.0,9000.0,70000.0,1812040.0
257,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,400000,82.0,120,7483.0,9.75,Fija,13.5,0,4864.0,Mensual,1914.0,100.0,2800.0,102914.0
258,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,500000,87.0,120,9736.0,9.75,Fija,13.0,0,6328.0,Mensual,1914.0,200.0,3500.0,103914.0
259,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,600000,90.0,120,11947.0,9.75,Fija,12.8,0,7766.0,Mensual,3074.0,300.0,4200.0,108074.0
260,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,700000,90.0,120,13849.0,9.75,Fija,12.6,0,9002.0,Mensual,3074.0,400.0,4900.0,126074.0
261,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,800000,90.0,120,15751.0,9.75,Fija,12.5,0,10238.0,Mensual,3074.0,500.0,5600.0,144074.0
262,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,900000,90.0,120,17653.0,9.75,Fija,12.4,0,11474.0,Mensual,3074.0,600.0,6300.0,162074.0
263,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,1000000,90.0,120,19555.0,9.75,Fija,12.4,0,12711.0,Mensual,3074.0,700.0,7000.0,180074.0
264,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,1500000,90.0,120,29065.0,9.75,Fija,12.2,0,18892.0,Mensual,5626.0,1200.0,10500.0,272626.0
265,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,2000000,90.0,120,38575.0,9.75,Fija,12.1,0,25074.0,Mensual,5626.0,1700.0,14000.0,362626.0
266,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,2500000,90.0,120,48085.0,9.75,Fija,12.0,0,31255.0,Mensual,8874.0,2200.0,17500.0,455874.0
267,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,3000000,90.0,120,57594.0,9.75,Fija,12.0,0,37436.0,Mensual,8874.0,2700.0,21000.0,545874.0
268,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,3500000,90.0,120,67104.0,9.75,Fija,12.0,0,43618.0,Mensual,12180.0,3150.0,24500.0,638680.0
269,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,4000000,90.0,120,76614.0,9.75,Fija,11.9,0,49799.0,Mensual,12180.0,3600.0,28000.0,728180.0
270,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,4500000,90.0,120,86124.0,9.75,Fija,11.9,0,55980.0,Mensual,14790.0,4050.0,31500.0,820290.0
271,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,5000000,90.0,120,95634.0,9.75,Fija,11.9,0,62162.0,Mensual,14790.0,4500.0,35000.0,909790.0
272,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,5500000,90.0,120,105143.0,9.75,Fija,11.9,0,68343.0,Mensual,20300.0,4950.0,38500.0,1004800.0
273,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,6000000,90.0,120,114653.0,9.75,Fija,11.9,0,74525.0,Mensual,20300.0,5400.0,42000.0,1094300.0
274,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,6500000,90.0,120,124163.0,9.75,Fija,11.9,0,80706.0,Mensual,20300.0,5850.0,45500.0,1183800.0
275,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,7000000,90.0,120,133673.0,9.75,Fija,11.8,0,86887.0,Mensual,20300.0,6300.0,49000.0,1273300.0
276,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,7500000,90.0,120,143183.0,9.75,Fija,11.8,0,93069.0,Mensual,22040.0,6750.0,52500.0,1364540.0
277,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,8000000,90.0,120,152693.0,9.75,Fija,11.8,0,99250.0,Mensual,22040.0,7200.0,56000.0,1454040.0
278,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,8500000,90.0,120,162202.0,9.75,Fija,11.8,0,105432.0,Mensual,22040.0,7650.0,59500.0,1543540.0
279,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,9000000,90.0,120,171712.0,9.75,Fija,11.8,0,111613.0,Mensual,22040.0,8100.0,63000.0,1633040.0
280,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,9500000,90.0,120,181222.0,9.75,Fija,11.8,0,117794.0,Mensual,22040.0,8550.0,66500.0,1722540.0
281,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,10000000,90.0,120,190732.0,9.75,Fija,11.8,0,123976.0,Mensual,22040.0,9000.0,70000.0,1812040.0
282,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,400000,82.0,180,6230.0,9.75,Fija,13.1,0,4050.0,Mensual,1914.0,100.0,2800.0,102914.0
283,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,500000,87.0,180,8074.0,9.75,Fija,12.7,0,5248.0,Mensual,1914.0,200.0,3500.0,103914.0
284,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,600000,90.0,180,9884.0,9.75,Fija,12.5,0,6425.0,Mensual,3074.0,300.0,4200.0,108074.0
285,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,700000,90.0,180,11442.0,9.75,Fija,12.3,0,7437.0,Mensual,3074.0,400.0,4900.0,126074.0
286,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,800000,90.0,180,13000.0,9.75,Fija,12.2,0,8450.0,Mensual,3074.0,500.0,5600.0,144074.0
287,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,900000,90.0,180,14558.0,9.75,Fija,12.2,0,9463.0,Mensual,3074.0,600.0,6300.0,162074.0
